filename,width,height,class,xmin,ymin,xmax,ymax
29487230_1c7fde58d3f9bd387f47fea052e2229e.thumbnail.jpg,640,640,Shorts,243,388,436,551
29487230_1c7fde58d3f9bd387f47fea052e2229e.thumbnail.jpg,640,640,Lingerie,265,167,424,346
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,124,40,201,269
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,437,39,516,249
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,121,354,197,588
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,432,351,514,594
48917457_f828e5f35d58c99ac88272ea90d585e9.thumbnail.jpg,640,640,Shorts,227,362,488,607
48917457_f828e5f35d58c99ac88272ea90d585e9.thumbnail.jpg,640,640,Tops,101,37,485,434
41460362_88cf6f905f9ac419bdc2071ed717ee8f.thumbnail.jpg,640,640,Dresses,175,154,479,591
17509085_e89ee51eeb595d3b045b28987fc54abc.thumbnail.jpg,618,618,Skirts,82,122,526,600
27685998_ee1fd45f4ce61bfee89d7fd508173426.thumbnail.jpg,640,640,Tops,156,100,515,508
27685998_ee1fd45f4ce61bfee89d7fd508173426.thumbnail.jpg,640,640,Shorts,295,452,535,583
10944459_79fd0a5869e89f8ee31c2127d268bce6.thumbnail.jpg,640,640,Tops,96,25,513,640
31607796_5e94ad7b1166723eb12daf74407e26fb.thumbnail.jpg,465,465,Pants_Leggings,45,1,438,361
27758986_36007f8241d8388b8954eebe3960c6ed.thumbnail.jpg,640,640,Dresses,257,144,425,640
40008661_aab29b732495fe48f5d2ed7919838052.thumbnail.jpg,640,640,Tops,296,206,464,412
40008661_aab29b732495fe48f5d2ed7919838052.thumbnail.jpg,640,640,Pants_Leggings,142,398,409,639
17458970_3cfca97653cf359f3c4621fb115ac30d.thumbnail.jpg,557,640,Dresses,127,144,388,559
26192769_ea5a8df70325055d237593a64a0c4365.thumbnail.jpg,640,640,Tops,7,1,639,640
44530940_a7de41e50d8e9784950a09b0a072ae03.thumbnail.jpg,640,640,Dresses,18,104,171,344
44530940_a7de41e50d8e9784950a09b0a072ae03.thumbnail.jpg,640,640,Dresses,213,101,414,376
44530940_a7de41e50d8e9784950a09b0a072ae03.thumbnail.jpg,640,640,Dresses,449,102,617,371
30440405_64465f808c949887155ac642ce74de46.thumbnail.jpg,640,480,Skirts,96,67,585,434
22171957_39c84273c675d55b676fc057956d7c99.thumbnail.jpg,640,640,Tops,129,76,526,563
13787141_bb0c5d10a9fe6fb98f90341b019c8a75.thumbnail.jpg,640,631,Tops,267,98,404,291
13787141_bb0c5d10a9fe6fb98f90341b019c8a75.thumbnail.jpg,640,631,Pants_Leggings,278,281,395,540
23649387_862ddef7a296d5d20124a93c477e5249.thumbnail.jpg,640,640,Tops,129,108,361,508
23649387_862ddef7a296d5d20124a93c477e5249.thumbnail.jpg,640,640,Pants_Leggings,187,455,335,534
4010906_93e791f83c002b062b18f0ae0e68e0f3.thumbnail.jpg,640,640,Pants_Leggings,282,43,482,483
39174449_347cad6e788d1f29a33498100e5aaded.thumbnail.jpg,640,640,Dresses,268,248,460,569
28044867_e06f9927cb7f7a1125a269e8b58d82d5.thumbnail.jpg,640,640,Dresses,35,209,190,479
28044867_e06f9927cb7f7a1125a269e8b58d82d5.thumbnail.jpg,640,640,Dresses,247,211,408,502
28044867_e06f9927cb7f7a1125a269e8b58d82d5.thumbnail.jpg,640,640,Dresses,457,214,627,494
16707564_ccb03d22c7c614ef38d98273db04c45b.thumbnail.jpg,640,640,Skirts,277,42,402,244
12898762_bd685ef9ce9d81736ec84b4c22ff2f61.thumbnail.jpg,640,410,Dresses,28,112,201,392
12898762_bd685ef9ce9d81736ec84b4c22ff2f61.thumbnail.jpg,640,410,Dresses,329,33,605,380
38388574_9da974051858c8ff3b137354b9d6ed4f.thumbnail.jpg,640,640,Tops,238,229,413,480
38388574_9da974051858c8ff3b137354b9d6ed4f.thumbnail.jpg,640,640,Shorts,224,441,411,551
18093418_71f6172ae7574eea4ba1344d2c84151a.thumbnail.jpg,640,640,Tops,69,172,356,393
18093418_71f6172ae7574eea4ba1344d2c84151a.thumbnail.jpg,640,640,Shorts,111,389,314,491
18093418_71f6172ae7574eea4ba1344d2c84151a.thumbnail.jpg,640,640,Tops,459,2,640,310
49091897_4f9cfead39c80fa45c18aa01bea5c3f1.thumbnail.jpg,640,640,Dresses,208,157,378,584
21187585_4ee5645ed6a7c7051804c61538a469c8.thumbnail.jpg,640,640,Tops,77,236,320,503
21187585_4ee5645ed6a7c7051804c61538a469c8.thumbnail.jpg,640,640,Tops,322,220,519,497
17700478_ea512d4f3ea4ec2757148f8813c352ea.thumbnail.jpg,640,640,Dresses,107,2,605,640
23207905_f90a3761b6a1f913bcc28af0b36c8f6e.thumbnail.jpg,640,640,Tops,4,162,411,475
38932466_ede8e2bf8a7cc5de1cc1c8ea0fc35545.thumbnail.jpg,640,640,Skirts,365,132,640,437
19227267_522aa33c666686768d2d2dcf5e80912a.thumbnail.jpg,640,640,Tops,133,117,281,294
19227267_522aa33c666686768d2d2dcf5e80912a.thumbnail.jpg,640,640,Tops,402,110,526,262
19227267_522aa33c666686768d2d2dcf5e80912a.thumbnail.jpg,640,640,Tops,133,424,280,594
19227267_522aa33c666686768d2d2dcf5e80912a.thumbnail.jpg,640,640,Tops,342,443,492,617
41565049_e33b9016b9183647212a0bdada6e1f1d.thumbnail.jpg,592,640,Dresses,170,242,376,561
28534223_b0bb1c9266accc51212181c82ab3a1c1.thumbnail.jpg,640,640,Tops,259,270,388,374
28534223_b0bb1c9266accc51212181c82ab3a1c1.thumbnail.jpg,640,640,Skirts,268,373,398,547
16226150_73cbb007099b8686904268498005b994.thumbnail.jpg,457,457,Tops,53,15,401,321
16226150_73cbb007099b8686904268498005b994.thumbnail.jpg,457,457,Skirts,50,261,244,457
32695363_603e5c3de4213ff96b3097e027c82615.thumbnail.jpg,640,640,Tops,206,148,444,455
32695363_603e5c3de4213ff96b3097e027c82615.thumbnail.jpg,640,640,Skirts,244,428,426,616
13514478_841e381c545c2d24d9ed784da399cee6.thumbnail.jpg,624,640,Tops,112,15,537,553
13514478_841e381c545c2d24d9ed784da399cee6.thumbnail.jpg,624,640,Shorts,172,508,483,640
32352301_9a91e4dab9ca210b0194189b9584b16b.thumbnail.jpg,640,480,Shorts,1,50,640,476
21118097_79a133c2e391e177d625d09dc8c2c2a7.thumbnail.jpg,640,640,Lingerie,257,201,426,480
21118097_79a133c2e391e177d625d09dc8c2c2a7.thumbnail.jpg,640,640,Lingerie,260,199,417,355
21118097_79a133c2e391e177d625d09dc8c2c2a7.thumbnail.jpg,640,640,Lingerie,263,426,419,481
39115613_cb6de57244f8fe04b33bef38f9efd95b.thumbnail.jpg,640,640,Tops,90,3,487,541
21808681_1ef9810ab0b0995abc7a2e51496bb13d.thumbnail.jpg,640,640,Pants_Leggings,158,13,513,634
17687302_c0e23dc1f9836a4690024dcf62506f89.thumbnail.jpg,640,640,Shorts,50,93,510,521
42356209_4523a27b01784e53694a87b660b796a5.thumbnail.jpg,640,640,Tops,90,49,536,587
41742438_d1d5db9825e1ca2a711dea1376bd26bc.thumbnail.jpg,640,640,Lingerie,276,210,464,459
18263223_b535306f170a3da11382efbfa513f3c5.thumbnail.jpg,246,640,Tops,19,70,89,149
18263223_b535306f170a3da11382efbfa513f3c5.thumbnail.jpg,246,640,Shorts,30,148,85,209
18263223_b535306f170a3da11382efbfa513f3c5.thumbnail.jpg,246,640,Shorts,93,143,135,178
18263223_b535306f170a3da11382efbfa513f3c5.thumbnail.jpg,246,640,Tops,93,86,147,145
18263223_b535306f170a3da11382efbfa513f3c5.thumbnail.jpg,246,640,Tops,33,325,97,423
18263223_b535306f170a3da11382efbfa513f3c5.thumbnail.jpg,246,640,Tops,105,354,163,422
18263223_b535306f170a3da11382efbfa513f3c5.thumbnail.jpg,246,640,Shorts,112,414,158,448
18263223_b535306f170a3da11382efbfa513f3c5.thumbnail.jpg,246,640,Shorts,44,416,112,473
19170149_0b1d3819822dda34d9d6fa2adc5ea9f5.thumbnail.jpg,640,640,Tops,2,264,232,521
19170149_0b1d3819822dda34d9d6fa2adc5ea9f5.thumbnail.jpg,640,640,Tops,401,238,494,377
19170149_0b1d3819822dda34d9d6fa2adc5ea9f5.thumbnail.jpg,640,640,Shorts,400,379,501,490
27697320_73d597f28aa892cd4d44758c21365816.thumbnail.jpg,640,640,Tops,175,235,396,445
27697320_73d597f28aa892cd4d44758c21365816.thumbnail.jpg,640,640,Skirts,262,413,533,640
41196508_209e3540839471a8ca364bb0143a9f2b.thumbnail.jpg,593,593,Tops,137,82,384,277
41196508_209e3540839471a8ca364bb0143a9f2b.thumbnail.jpg,593,593,Pants_Leggings,216,286,495,579
13685719_4e94f2e81dae5ad393a6306bb45a245e.thumbnail.jpg,427,640,Pants_Leggings,142,291,279,515
11211672_a8fb6e5eabcaa39ddb8a18631fabee24.thumbnail.jpg,640,640,Tops,122,101,492,581
14080467_52b4cbe72944c75fe85c5a9edf9041f0.thumbnail.jpg,611,611,Pants_Leggings,243,348,450,611
12948867_a7ea0b54c424e3c1554359915272b6eb.thumbnail.jpg,500,500,Tops,63,237,327,480
13105130_4d56b11570e4dc83cb89d59c649168e2.thumbnail.jpg,640,640,Tops,96,40,545,577
34244060_74eafd817bd28ed6ac8ef528419e91f8.thumbnail.jpg,360,640,Lingerie,41,223,172,298
1358350_63f35e0c495f4d0f4975120f1254497a.thumbnail.jpg,640,640,Tops,241,186,395,313
1358350_63f35e0c495f4d0f4975120f1254497a.thumbnail.jpg,640,640,Pants_Leggings,233,302,391,575
42691341_3524969f416cf5c75507be7424d10017.thumbnail.jpg,640,640,Pants_Leggings,107,68,252,468
42691341_3524969f416cf5c75507be7424d10017.thumbnail.jpg,640,640,Pants_Leggings,389,63,532,463
3067358_5475e66be547dca9795fb21127ab0d09.thumbnail.jpg,640,640,Pants_Leggings,382,366,531,559
3067358_5475e66be547dca9795fb21127ab0d09.thumbnail.jpg,640,640,Pants_Leggings,19,529,253,640
38339758_194cc187e1e59770946eedb6f942ec1d.thumbnail.jpg,509,509,Dresses,208,167,378,391
12669393_e411bf593aed5067692fe3d2cdc9027e.thumbnail.jpg,479,640,Tops,27,179,418,640
9219170_e71b40ad0ddb8470329ac368865f0771.thumbnail.jpg,640,640,Dresses,233,24,401,640
34481576_8d167c1986dc1e7155e3cb201db5abec.thumbnail.jpg,640,640,Pants_Leggings,255,376,495,640
15074246_c256bb766a1a3ceb4c6c2bb149259e4c.thumbnail.jpg,640,640,Tops,12,119,162,283
15074246_c256bb766a1a3ceb4c6c2bb149259e4c.thumbnail.jpg,640,640,Tops,170,119,325,279
15074246_c256bb766a1a3ceb4c6c2bb149259e4c.thumbnail.jpg,640,640,Tops,336,121,480,281
15074246_c256bb766a1a3ceb4c6c2bb149259e4c.thumbnail.jpg,640,640,Tops,490,121,635,284
15074246_c256bb766a1a3ceb4c6c2bb149259e4c.thumbnail.jpg,640,640,Tops,6,351,159,508
15074246_c256bb766a1a3ceb4c6c2bb149259e4c.thumbnail.jpg,640,640,Tops,169,351,322,514
15074246_c256bb766a1a3ceb4c6c2bb149259e4c.thumbnail.jpg,640,640,Tops,332,348,485,517
15074246_c256bb766a1a3ceb4c6c2bb149259e4c.thumbnail.jpg,640,640,Tops,493,350,640,516
30644731_4df770424174e21eb0c6f83fabe20813.thumbnail.jpg,640,640,Tops,64,222,247,498
30644731_4df770424174e21eb0c6f83fabe20813.thumbnail.jpg,640,640,Pants_Leggings,92,488,285,638
30644731_4df770424174e21eb0c6f83fabe20813.thumbnail.jpg,640,640,Pants_Leggings,417,481,591,640
30644731_4df770424174e21eb0c6f83fabe20813.thumbnail.jpg,640,640,Tops,447,236,597,487
38315959_f3008f85d9da1c777cf5bcf81a597fc0.thumbnail.jpg,640,640,Dresses,218,134,521,609
31793795_b000a62f4f76c8af68144f611336b75b.thumbnail.jpg,480,640,Tops,202,147,330,273
31793795_b000a62f4f76c8af68144f611336b75b.thumbnail.jpg,480,640,Skirts,126,247,268,506
44047714_9dbb3987abcf9c0235526f4424e80e67.thumbnail.jpg,640,640,Tops,277,380,385,502
44047714_9dbb3987abcf9c0235526f4424e80e67.thumbnail.jpg,640,640,Shorts,307,494,425,604
18689940_2a215d5f0662d13889e461cb313f9f7a.thumbnail.jpg,640,640,Dresses,214,160,482,581
14150939_dcbd41ab9403f1cae025870a41c1d5b3.thumbnail.jpg,640,640,Dresses,262,120,410,565
13307471_c2b72af2714607d7eb5aaf761e0d53c1.thumbnail.jpg,640,640,Lingerie,282,188,423,392
14341982_7f65bddca800b629e4c64a7a89c64a8f.thumbnail.jpg,640,640,Tops,200,40,422,292
14341982_7f65bddca800b629e4c64a7a89c64a8f.thumbnail.jpg,640,640,Shorts,194,397,422,565
36682480_beab4532c18cff93973f89bc7c90e8b9.thumbnail.jpg,640,640,Tops,315,203,400,329
36682480_beab4532c18cff93973f89bc7c90e8b9.thumbnail.jpg,640,640,Pants_Leggings,319,320,389,462
41056280_b103a8be973631a20d04cb00e49ef941.thumbnail.jpg,540,540,Lingerie,158,68,380,478
41056280_b103a8be973631a20d04cb00e49ef941.thumbnail.jpg,540,540,Lingerie,134,380,365,476
41056280_b103a8be973631a20d04cb00e49ef941.thumbnail.jpg,540,540,Lingerie,181,68,371,251
15062662_241f6eb2de7eb4b654806c68a843fd25.thumbnail.jpg,640,640,Tops,180,104,377,290
15062662_241f6eb2de7eb4b654806c68a843fd25.thumbnail.jpg,640,640,Tops,166,321,388,492
18346318_f72e9b2ae73ea322f1713a2cd4c32ebe.thumbnail.jpg,640,532,Dresses,49,1,598,393
44731274_35e0c7878cc31fb0cd1040d61b1ea0e6.thumbnail.jpg,640,640,Pants_Leggings,160,56,434,581
44731274_35e0c7878cc31fb0cd1040d61b1ea0e6.thumbnail.jpg,640,640,Pants_Leggings,481,334,594,496
35636216_3cee128c0f6ee61920fb1f1deb342196.thumbnail.jpg,640,640,Dresses,404,176,573,461
35636216_3cee128c0f6ee61920fb1f1deb342196.thumbnail.jpg,640,640,Dresses,139,414,219,604
35636216_3cee128c0f6ee61920fb1f1deb342196.thumbnail.jpg,640,640,Dresses,251,448,323,605
35636216_3cee128c0f6ee61920fb1f1deb342196.thumbnail.jpg,640,640,Dresses,32,444,114,553
15129952_97ddf37ed09db4f81264da80de48e384.thumbnail.jpg,600,600,Dresses,217,154,397,600
17067456_14c1dff6c9d1fd883bd499677f25c028.thumbnail.jpg,640,640,Tops,114,49,512,553
17067456_14c1dff6c9d1fd883bd499677f25c028.thumbnail.jpg,640,640,Pants_Leggings,242,514,496,640
36779210_f44fac0ffe9ef8a92e495831d9ab8148.thumbnail.jpg,640,640,Tops,1,1,638,639
11272918_4f71e33dc1193567c5b9b16ee42a7169.thumbnail.jpg,640,640,Dresses,224,23,545,629
24942096_d2a16b92d31d25c2486b7398df2e54c6.thumbnail.jpg,500,500,Lingerie,36,150,240,428
24942096_d2a16b92d31d25c2486b7398df2e54c6.thumbnail.jpg,500,500,Lingerie,275,106,449,452
47506481_93c73e4d0328f65b790884db0f0c3a85.thumbnail.jpg,640,640,Pants_Leggings,89,408,203,563
17558661_6e2b8427cb60bd79c0dddf465a41d397.thumbnail.jpg,640,640,Dresses,88,190,555,640
13184241_b3e6381c281fdcc1dad2df35ca5c9513.thumbnail.jpg,640,640,Tops,59,146,585,608
19713690_999d37e5678d65c1545155785137d574.thumbnail.jpg,640,640,Tops,17,155,277,485
19713690_999d37e5678d65c1545155785137d574.thumbnail.jpg,640,640,Tops,424,374,565,595
