filename,width,height,class,xmin,ymin,xmax,ymax
11016570_11a48bef25cf06175a463c805fac53ca.thumbnail.jpg,640,640,Shorts,88,297,156,339
11016570_11a48bef25cf06175a463c805fac53ca.thumbnail.jpg,640,640,Tops,268,173,633,506
11045958_6fd3880a00941cea723ed8ca3453c1e4.thumbnail.jpg,600,600,Pants_Leggings,97,253,205,550
11045958_6fd3880a00941cea723ed8ca3453c1e4.thumbnail.jpg,600,600,Pants_Leggings,395,251,494,545
11075240_87fe32c311c0c9a3879dceab844d16a2.thumbnail.jpg,640,640,Dresses,227,147,427,617
11138442_68ce6af56d0c9707cffa1f3e700e317c.thumbnail.jpg,492,640,Dresses,154,182,270,508
11166481_bfa6819c49b31f816b53a0b7802f1824.thumbnail.jpg,640,640,Dresses,181,121,478,509
11192465_433dda86fd5a66e7297d6860612d6bf8.thumbnail.jpg,640,640,Tops,80,129,215,259
11192465_433dda86fd5a66e7297d6860612d6bf8.thumbnail.jpg,640,640,Shorts,91,260,224,368
11192465_433dda86fd5a66e7297d6860612d6bf8.thumbnail.jpg,640,640,Tops,405,191,555,388
11192465_433dda86fd5a66e7297d6860612d6bf8.thumbnail.jpg,640,640,Shorts,391,382,569,562
11211672_a8fb6e5eabcaa39ddb8a18631fabee24.thumbnail.jpg,640,640,Tops,122,101,492,581
11218395_79118061a71e0b508e541f0c0c13f181.thumbnail.jpg,640,640,Pants_Leggings,250,313,356,558
11234769_f7d7c090851e663f00dc299cb4b2b899.thumbnail.jpg,640,640,Tops,51,152,481,629
11272918_4f71e33dc1193567c5b9b16ee42a7169.thumbnail.jpg,640,640,Dresses,224,23,545,629
11361381_c0dc6ebfe7379938691287ddd7f04239.thumbnail.jpg,640,640,Lingerie,117,18,510,352
11361381_c0dc6ebfe7379938691287ddd7f04239.thumbnail.jpg,640,640,Lingerie,49,388,281,600
11361381_c0dc6ebfe7379938691287ddd7f04239.thumbnail.jpg,640,640,Lingerie,357,389,600,609
11398119_231318ad4bad0085268d02155a58595f.thumbnail.jpg,640,640,Lingerie,69,133,286,273
11398119_231318ad4bad0085268d02155a58595f.thumbnail.jpg,640,640,Lingerie,391,138,608,289
11398119_231318ad4bad0085268d02155a58595f.thumbnail.jpg,640,640,Lingerie,389,373,605,519
11398119_231318ad4bad0085268d02155a58595f.thumbnail.jpg,640,640,Lingerie,61,374,288,522
11476400_7b0a33e4438919ea87d20c6422f3795b.thumbnail.jpg,640,640,Tops,165,184,529,496
11476400_7b0a33e4438919ea87d20c6422f3795b.thumbnail.jpg,640,640,Pants_Leggings,210,467,409,640
11516518_47781ab5cbe424fff5cf0dc1dedefc7a.thumbnail.jpg,640,640,Dresses,115,236,481,589
11595881_8101a3c32119739125d8d3201a8a6de5.thumbnail.jpg,640,640,Tops,115,29,517,429
11595881_8101a3c32119739125d8d3201a8a6de5.thumbnail.jpg,640,640,Pants_Leggings,202,188,625,640
11595881_f57eb7098d7e0a01d3397bb4818beb3c.thumbnail.jpg,640,640,Pants_Leggings,38,400,444,640
11597830_9aeec44ccd59471c782110b2f15ee718.thumbnail.jpg,572,572,Dresses,16,155,223,538
11597830_9aeec44ccd59471c782110b2f15ee718.thumbnail.jpg,572,572,Dresses,267,158,540,525
11664871_28bca418bb17ac34de00be9e1572edb1.thumbnail.jpg,640,640,Dresses,247,92,407,411
11671744_98ee553668e81d50146c979c060c8a59.thumbnail.jpg,597,597,Dresses,133,192,424,584
11685931_4f866ca6d359aa3208bfaf0d87049bd2.thumbnail.jpg,640,640,Tops,127,4,503,640
11690143_242c4c550e0684bc5ac71689089137b7.thumbnail.jpg,640,640,Dresses,121,4,462,640
11723442_8f9fd497c8293206aa2bb45fb11906f8.thumbnail.jpg,482,640,Shorts,128,443,295,522
11723442_8f9fd497c8293206aa2bb45fb11906f8.thumbnail.jpg,482,640,Tops,169,190,312,438
11774251_4e05286e4e27d507c8b5c3d2948c7388.thumbnail.jpg,459,640,Tops,108,152,338,310
11774251_4e05286e4e27d507c8b5c3d2948c7388.thumbnail.jpg,459,640,Skirts,154,312,328,570
11798201_d7be7d169a01060841d31554a889f1f9.thumbnail.jpg,640,640,Dresses,473,101,591,333
11798201_d7be7d169a01060841d31554a889f1f9.thumbnail.jpg,640,640,Dresses,92,300,304,539
1182886_8ba3cc1a317bd3b1aba944835b9a61cb.thumbnail.jpg,640,640,Dresses,200,6,431,640
11892322_902a06c1ec8dbb65dcf6d3274589ea72.thumbnail.jpg,640,640,Dresses,131,82,496,580
11893503_fed56df14d0a7c2f3eb9ed04639424a7.thumbnail.jpg,640,640,Tops,118,18,477,379
11893503_fed56df14d0a7c2f3eb9ed04639424a7.thumbnail.jpg,640,640,Pants_Leggings,41,301,640,584
11929673_b5f226f2b3387ae417c2718d1b5a32b9.thumbnail.jpg,640,640,Tops,255,118,399,311
11929673_b5f226f2b3387ae417c2718d1b5a32b9.thumbnail.jpg,640,640,Shorts,254,312,375,390
11931854_40b355b3fc582279144543c7739182a7.thumbnail.jpg,640,426,Tops,3,81,617,426
12029787_d370daf28cd2c8c34244b58adbeedd00.thumbnail.jpg,640,640,Dresses,33,6,640,633
12029921_151de8db85268819ded5592f164b3cfa.thumbnail.jpg,640,640,Lingerie,99,89,539,574
12031037_36824a8e31336f783cc36d6941fe9fb3.thumbnail.jpg,640,640,Lingerie,81,362,350,640
12068173_3774ceb1cfacccc4be3fab7840da8642.thumbnail.jpg,640,640,Pants_Leggings,207,369,334,540
12084444_749bb9e364f548c6e8d53a8a81df9a23.thumbnail.jpg,640,640,Dresses,239,172,424,463
12092644_448572235c943e881f4a1924aecea9ed.thumbnail.jpg,640,640,Tops,67,159,572,510
12092644_448572235c943e881f4a1924aecea9ed.thumbnail.jpg,640,640,Pants_Leggings,165,450,353,640
12093461_7c095c57c5a3ed1f749456727a94861a.thumbnail.jpg,640,640,Dresses,90,213,217,505
12093461_7c095c57c5a3ed1f749456727a94861a.thumbnail.jpg,640,640,Dresses,441,232,560,502
12093461_7c095c57c5a3ed1f749456727a94861a.thumbnail.jpg,640,640,Tops,105,194,220,334
12093461_7c095c57c5a3ed1f749456727a94861a.thumbnail.jpg,640,640,Tops,442,198,565,333
12120812_2bcd4f8fb8360297333cf53d016b4d96.thumbnail.jpg,639,640,Tops,111,1,600,468
12120812_2bcd4f8fb8360297333cf53d016b4d96.thumbnail.jpg,639,640,Pants_Leggings,123,408,374,640
12151883_270dd755781b2a8b900640c3bcc8adac.thumbnail.jpg,638,640,Tops,31,189,185,344
12151883_270dd755781b2a8b900640c3bcc8adac.thumbnail.jpg,638,640,Skirts,46,339,453,544
12157991_706391602b731121dd2815cbf165b427.thumbnail.jpg,640,640,Lingerie,290,182,632,434
12180990_4d7461365c6770d1f288eb87bbd68259.thumbnail.jpg,640,640,Tops,211,148,332,269
12180990_4d7461365c6770d1f288eb87bbd68259.thumbnail.jpg,640,640,Shorts,261,259,364,352
12239593_be5f551254bae59eb6514f06356f7702.thumbnail.jpg,640,640,Pants_Leggings,138,390,545,640
1226037_426156cf6139c562110504f1699580b2.thumbnail.jpg,360,640,Tops,121,157,256,333
1226037_426156cf6139c562110504f1699580b2.thumbnail.jpg,360,640,Shorts,124,330,237,385
12354388_693929ec080096dce3af3527271ea2f3.thumbnail.jpg,640,640,Dresses,170,191,393,583
12437811_dc5ee3239f98d3e9908d96d5bba21903.thumbnail.jpg,640,640,Dresses,241,19,493,605
12449814_95964e39564de41803117b3cc595ae65.thumbnail.jpg,640,425,Dresses,1,3,640,424
12500488_09c807db5d86169a4151480722d15e00.thumbnail.jpg,640,640,Shorts,47,124,554,566
12544268_486e3dc5a582e08d8798f0c9a1abe789.thumbnail.jpg,497,497,Dresses,145,98,342,473
12569256_7f27c866aaec3d21ef5215dfa3e52340.thumbnail.jpg,595,595,Dresses,178,189,464,565
12588193_d43cceec83cd6d5b99fd4fa20ae98a10.thumbnail.jpg,580,640,Pants_Leggings,157,74,431,622
12593346_78e8ce948bc7a32088ecd5d105b4b07a.thumbnail.jpg,480,640,Pants_Leggings,7,14,469,640
12600080_3b6a171f33a3458b4445471cca137a23.thumbnail.jpg,640,640,Dresses,14,139,271,619
12600080_3b6a171f33a3458b4445471cca137a23.thumbnail.jpg,640,640,Dresses,411,157,586,615
12655539_a43801d1366df636d7e2e3d09d27bd05.thumbnail.jpg,640,640,Tops,64,261,278,523
12655539_a43801d1366df636d7e2e3d09d27bd05.thumbnail.jpg,640,640,Tops,401,232,557,483
12669393_e411bf593aed5067692fe3d2cdc9027e.thumbnail.jpg,479,640,Tops,27,179,418,640
12686136_55fb4aa76f954e20ee17a451b01bab99.thumbnail.jpg,623,640,Tops,192,205,473,591
12751655_5ed1e9da3c2ea30a0b9add64ae1ec4ad.thumbnail.jpg,630,630,Tops,145,84,466,371
12751655_5ed1e9da3c2ea30a0b9add64ae1ec4ad.thumbnail.jpg,630,630,Shorts,157,352,467,548
12756011_5d5a90db987abc2f5e3623d838604b1a.thumbnail.jpg,640,640,Tops,272,150,368,301
12756011_5d5a90db987abc2f5e3623d838604b1a.thumbnail.jpg,640,640,Pants_Leggings,258,289,368,565
12767147_cb6e7660ff0780d21160893c568a67be.thumbnail.jpg,640,640,Dresses,307,30,491,638
12781928_b03e821e2344f868827e9bfb7abdbe3e.thumbnail.jpg,600,600,Tops,431,74,585,207
12781928_b03e821e2344f868827e9bfb7abdbe3e.thumbnail.jpg,600,600,Skirts,409,194,521,289
12781928_b03e821e2344f868827e9bfb7abdbe3e.thumbnail.jpg,600,600,Shorts,34,406,212,580
12781928_b03e821e2344f868827e9bfb7abdbe3e.thumbnail.jpg,600,600,Tops,42,196,218,420
12781928_b03e821e2344f868827e9bfb7abdbe3e.thumbnail.jpg,600,600,Tops,324,71,434,209
12799162_bf6d59446428b614c65e5aad099221cd.thumbnail.jpg,640,640,Dresses,358,257,526,585
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Tops,49,36,136,149
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Tops,104,192,156,256
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Tops,290,202,350,293
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Tops,270,13,374,140
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Tops,492,210,599,338
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Tops,522,7,564,70
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Pants_Leggings,59,138,132,184
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Pants_Leggings,96,250,155,342
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Pants_Leggings,281,282,334,369
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Pants_Leggings,273,126,359,183
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Pants_Leggings,533,63,571,163
12834648_df00c8bf8240ee009abc987e1cb1aa7e.thumbnail.jpg,640,370,Pants_Leggings,508,328,595,370
12868416_62e8342ea10d7400811240ea62a980d1.thumbnail.jpg,640,640,Shorts,93,135,520,531
12879488_7aa46affed28a8855941d5f1e9e29a31.thumbnail.jpg,640,640,Tops,261,144,465,538
12879488_7aa46affed28a8855941d5f1e9e29a31.thumbnail.jpg,640,640,Pants_Leggings,324,500,469,640
12889249_c800cd8310ff7adbbdbbf7c62a87daca.thumbnail.jpg,640,575,Lingerie,290,175,570,354
12889249_c800cd8310ff7adbbdbbf7c62a87daca.thumbnail.jpg,640,575,Lingerie,299,303,400,383
12898762_bd685ef9ce9d81736ec84b4c22ff2f61.thumbnail.jpg,640,410,Dresses,28,112,201,392
12898762_bd685ef9ce9d81736ec84b4c22ff2f61.thumbnail.jpg,640,410,Dresses,329,33,605,380
12919285_943bb8e23595a7c4d673bf0a84ec0a15.thumbnail.jpg,438,640,Dresses,113,136,344,525
12948867_a7ea0b54c424e3c1554359915272b6eb.thumbnail.jpg,500,500,Tops,63,237,327,480
13031205_5d2b501157c75dc164202364808eba88.thumbnail.jpg,383,640,Dresses,98,96,376,530
13032076_4dbb8291d5d3591ea0c2dbf7e85ad6f3.thumbnail.jpg,397,640,Tops,50,336,275,622
13032076_4dbb8291d5d3591ea0c2dbf7e85ad6f3.thumbnail.jpg,397,640,Pants_Leggings,214,560,293,640
13040390_f616bdce79c085d70cf2951ecbc0eef0.thumbnail.jpg,639,640,Dresses,205,50,440,552
13042052_a5cd9f81519c2d63d56b8d4b85ff39ed.thumbnail.jpg,640,392,Dresses,99,95,214,339
13042052_a5cd9f81519c2d63d56b8d4b85ff39ed.thumbnail.jpg,640,392,Dresses,410,85,535,330
13105130_4d56b11570e4dc83cb89d59c649168e2.thumbnail.jpg,640,640,Tops,96,40,545,577
13113367_a501dd822884d5e1d8b0687fd7ef39d2.thumbnail.jpg,640,640,Tops,179,177,274,243
13113367_a501dd822884d5e1d8b0687fd7ef39d2.thumbnail.jpg,640,640,Tops,264,193,344,277
13113367_a501dd822884d5e1d8b0687fd7ef39d2.thumbnail.jpg,640,640,Pants_Leggings,162,240,246,317
13113367_a501dd822884d5e1d8b0687fd7ef39d2.thumbnail.jpg,640,640,Pants_Leggings,230,265,338,339
13113367_a501dd822884d5e1d8b0687fd7ef39d2.thumbnail.jpg,640,640,Tops,188,418,266,485
13113367_a501dd822884d5e1d8b0687fd7ef39d2.thumbnail.jpg,640,640,Pants_Leggings,157,457,244,525
13113367_a501dd822884d5e1d8b0687fd7ef39d2.thumbnail.jpg,640,640,Tops,261,431,354,503
13113367_a501dd822884d5e1d8b0687fd7ef39d2.thumbnail.jpg,640,640,Pants_Leggings,221,499,318,564
13167626_62c580dd630f93ddb5b57496fc229f4e.thumbnail.jpg,640,479,Tops,155,59,444,286
13167626_62c580dd630f93ddb5b57496fc229f4e.thumbnail.jpg,640,479,Skirts,134,167,639,477
13168106_6d1ad79698a1a93b2724b1c4784c26c4.thumbnail.jpg,640,640,Tops,93,89,589,640
13184241_b3e6381c281fdcc1dad2df35ca5c9513.thumbnail.jpg,640,640,Tops,59,146,585,608
13185983_6f0c3c96b8c6edbdb53e8834ff82414f.thumbnail.jpg,640,640,Tops,177,97,495,617
13199524_d711930f841fa69f2ea34810495f060d.thumbnail.jpg,640,640,Tops,201,165,363,449
13199524_d711930f841fa69f2ea34810495f060d.thumbnail.jpg,640,640,Shorts,217,411,368,516
13215079_ea3b65f2316efacb5c101cd1574ee1d0.thumbnail.jpg,640,509,Tops,168,143,390,333
13215079_ea3b65f2316efacb5c101cd1574ee1d0.thumbnail.jpg,640,509,Skirts,210,309,367,472
13226866_f95144b9095b65b405ef4f7a439cfce6.thumbnail.jpg,640,640,Pants_Leggings,1,12,635,635
13298374_7e2f61a566ddc9e71c6852422e45390b.thumbnail.jpg,640,640,Lingerie,46,128,299,284
13298374_7e2f61a566ddc9e71c6852422e45390b.thumbnail.jpg,640,640,Lingerie,325,119,580,268
13298374_7e2f61a566ddc9e71c6852422e45390b.thumbnail.jpg,640,640,Lingerie,67,329,278,538
13298374_7e2f61a566ddc9e71c6852422e45390b.thumbnail.jpg,640,640,Lingerie,348,328,544,539
13302233_2a3340b8881e4fa634b9363d0980c8e8.thumbnail.jpg,600,600,Dresses,241,16,455,334
13307471_c2b72af2714607d7eb5aaf761e0d53c1.thumbnail.jpg,640,640,Lingerie,282,188,423,392
13325969_7239d5b0972e029b0593439f40754404.thumbnail.jpg,640,640,Tops,1,6,640,633
13383934_b7a19873d74734a59c59d7e79c5da644.thumbnail.jpg,640,640,Dresses,143,6,499,629
13409049_82d1e15627253269879c2909fa1801bd.thumbnail.jpg,640,640,Tops,80,1,227,96
13409049_82d1e15627253269879c2909fa1801bd.thumbnail.jpg,640,640,Tops,399,1,549,103
13409049_82d1e15627253269879c2909fa1801bd.thumbnail.jpg,640,640,Pants_Leggings,71,74,226,470
13409049_82d1e15627253269879c2909fa1801bd.thumbnail.jpg,640,640,Pants_Leggings,396,99,564,472
13459423_91d21f3b5c6da021b062b7a0190b01cd.thumbnail.jpg,640,640,Tops,204,97,520,535
13459423_91d21f3b5c6da021b062b7a0190b01cd.thumbnail.jpg,640,640,Shorts,191,440,460,555
13481948_c5e5008c9ac4ee3226db4df8ece35cb2.thumbnail.jpg,640,640,Dresses,1,30,640,609
13510349_1c3343ad6a314b27699aca514028655f.thumbnail.jpg,447,640,Dresses,165,216,295,456
13510349_1c3343ad6a314b27699aca514028655f.thumbnail.jpg,447,640,Dresses,262,200,374,359
13514478_841e381c545c2d24d9ed784da399cee6.thumbnail.jpg,624,640,Tops,112,15,537,553
13514478_841e381c545c2d24d9ed784da399cee6.thumbnail.jpg,624,640,Shorts,172,508,483,640
13517821_7a4f60b2c7072ff936c2df5d7414258c.thumbnail.jpg,640,291,Pants_Leggings,294,99,386,291
13541900_3277b1f0318ce3c6342a3272f85e7c51.thumbnail.jpg,640,640,Tops,39,91,313,434
13541900_3277b1f0318ce3c6342a3272f85e7c51.thumbnail.jpg,640,640,Tops,320,104,594,517
13541900_3277b1f0318ce3c6342a3272f85e7c51.thumbnail.jpg,640,640,Shorts,320,487,549,625
13541900_3277b1f0318ce3c6342a3272f85e7c51.thumbnail.jpg,640,640,Shorts,61,413,256,517
13544555_a5df8a973e1a5b7ce87059df30e4466a.thumbnail.jpg,480,480,Dresses,16,132,232,480
13547707_4c3c252d1c2ba795572b18bf3b987cf7.thumbnail.jpg,640,576,Dresses,205,35,616,576
13562187_b7061b218217e3d3a27187b9778e357c.thumbnail.jpg,480,640,Dresses,182,56,388,543
1358350_63f35e0c495f4d0f4975120f1254497a.thumbnail.jpg,640,640,Tops,241,186,395,313
1358350_63f35e0c495f4d0f4975120f1254497a.thumbnail.jpg,640,640,Pants_Leggings,233,302,391,575
13594206_9a8216952f28e7216d458b040aed92f2.thumbnail.jpg,640,640,Pants_Leggings,267,113,440,533
13594206_9a8216952f28e7216d458b040aed92f2.thumbnail.jpg,640,640,Tops,267,1,472,128
13615897_2862487d53341d1c7764867872bcec0c.thumbnail.jpg,640,640,Skirts,140,97,485,563
13675172_5280b20d8fd1b3a8af8242f6c664dbf6.thumbnail.jpg,640,640,Tops,309,199,425,329
13675172_5280b20d8fd1b3a8af8242f6c664dbf6.thumbnail.jpg,640,640,Pants_Leggings,266,301,391,571
13685719_4e94f2e81dae5ad393a6306bb45a245e.thumbnail.jpg,427,640,Pants_Leggings,142,291,279,515
13722524_f2852ca20a73eeadfdae28bc8b172a35.thumbnail.jpg,639,640,Pants_Leggings,58,84,410,633
13787141_bb0c5d10a9fe6fb98f90341b019c8a75.thumbnail.jpg,640,631,Tops,267,98,404,291
13787141_bb0c5d10a9fe6fb98f90341b019c8a75.thumbnail.jpg,640,631,Pants_Leggings,278,281,395,540
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Tops,158,149,281,284
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Tops,450,152,579,302
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Tops,502,495,593,617
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Tops,350,475,429,572
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Tops,242,494,274,534
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Pants_Leggings,230,534,255,610
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Tops,75,481,144,570
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Pants_Leggings,61,556,109,628
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Pants_Leggings,149,269,213,383
13812918_41f5a3da315f466e9a899ad703a5fff4.thumbnail.jpg,640,640,Pants_Leggings,431,281,511,400
13827876_7a6b8c0feb597f3f318b9e7ee6046505.thumbnail.jpg,640,640,Tops,4,158,238,448
13827876_7a6b8c0feb597f3f318b9e7ee6046505.thumbnail.jpg,640,640,Skirts,30,443,266,629
13827876_7a6b8c0feb597f3f318b9e7ee6046505.thumbnail.jpg,640,640,Tops,374,163,487,364
13827876_7a6b8c0feb597f3f318b9e7ee6046505.thumbnail.jpg,640,640,Skirts,418,349,545,502
13848843_15810a23fada834dc01f2cdc2be47172.thumbnail.jpg,640,640,Tops,32,192,298,418
13848843_15810a23fada834dc01f2cdc2be47172.thumbnail.jpg,640,640,Tops,368,197,609,434
13851828_372d558a75b12b09621b7aa69f5f4e08.thumbnail.jpg,395,395,Tops,89,4,177,104
13851828_372d558a75b12b09621b7aa69f5f4e08.thumbnail.jpg,395,395,Pants_Leggings,86,92,141,158
13851828_372d558a75b12b09621b7aa69f5f4e08.thumbnail.jpg,395,395,Tops,229,4,339,149
13851828_372d558a75b12b09621b7aa69f5f4e08.thumbnail.jpg,395,395,Pants_Leggings,198,139,296,226
13851828_372d558a75b12b09621b7aa69f5f4e08.thumbnail.jpg,395,395,Tops,242,228,319,330
13851828_372d558a75b12b09621b7aa69f5f4e08.thumbnail.jpg,395,395,Pants_Leggings,223,315,294,376
13851828_372d558a75b12b09621b7aa69f5f4e08.thumbnail.jpg,395,395,Tops,76,226,173,373
13851828_372d558a75b12b09621b7aa69f5f4e08.thumbnail.jpg,395,395,Pants_Leggings,72,351,127,393
13852075_214fa84acd213f97dc81ec2929cca46a.thumbnail.jpg,640,640,Pants_Leggings,244,311,326,494
13852075_d97958ae691a38bb190b8bb551e179cd.thumbnail.jpg,640,640,Pants_Leggings,289,331,401,523
13852883_25c0b15476f07365c252981decd92b02.thumbnail.jpg,640,640,Skirts,138,83,507,531
13942293_ee5f686a8be39e796381c8eef8e926e4.thumbnail.jpg,640,640,Tops,196,22,514,339
13942293_ee5f686a8be39e796381c8eef8e926e4.thumbnail.jpg,640,640,Shorts,172,320,512,576
