filename,width,height,class,xmin,ymin,xmax,ymax
8987294_82c2d0a69bf6418a51d854965ee908f6.thumbnail.jpg,640,640,Pants_Leggings,330,387,417,583
46898968_b0c3e47babbb5b51cef184b3b4d3ea38.thumbnail.jpg,640,640,Pants_Leggings,227,346,392,530
10741083_aa8e7024db5a7e691fb23f6228766a06.thumbnail.jpg,640,640,Pants_Leggings,82,358,191,545
10741083_aa8e7024db5a7e691fb23f6228766a06.thumbnail.jpg,640,640,Pants_Leggings,442,348,552,546
10100881_b44d94ad5e877ececc87fe0ba0f5356f.thumbnail.jpg,640,640,Pants_Leggings,134,2,486,632
13852075_214fa84acd213f97dc81ec2929cca46a.thumbnail.jpg,640,640,Pants_Leggings,244,311,326,494
18382199_6df8dfe11744bf860cc3ba95251dc238.thumbnail.jpg,600,600,Pants_Leggings,229,302,358,580
42662450_e60c9fe0e9420fe04829bbba26004782.thumbnail.jpg,640,640,Pants_Leggings,266,387,476,640
47506481_93c73e4d0328f65b790884db0f0c3a85.thumbnail.jpg,640,640,Pants_Leggings,89,408,203,563
14862841_1b77fbc012349efdd7f7eb76290506ee.thumbnail.jpg,640,640,Pants_Leggings,117,5,504,640
12239593_be5f551254bae59eb6514f06356f7702.thumbnail.jpg,640,640,Pants_Leggings,138,390,545,640
13852075_d97958ae691a38bb190b8bb551e179cd.thumbnail.jpg,640,640,Pants_Leggings,289,331,401,523
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,124,40,201,269
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,437,39,516,249
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,121,354,197,588
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,432,351,514,594
17780177_dd66d1bc2ef891eabbc947650955111f.thumbnail.jpg,640,640,Pants_Leggings,77,3,589,333
17780177_dd66d1bc2ef891eabbc947650955111f.thumbnail.jpg,640,640,Pants_Leggings,137,563,296,640
17780177_dd66d1bc2ef891eabbc947650955111f.thumbnail.jpg,640,640,Pants_Leggings,417,528,573,640
33973433_26ce731081beb740559b465831427d05.thumbnail.jpg,640,640,Pants_Leggings,24,389,109,459
33973433_26ce731081beb740559b465831427d05.thumbnail.jpg,640,640,Pants_Leggings,277,348,337,452
33973433_26ce731081beb740559b465831427d05.thumbnail.jpg,640,640,Pants_Leggings,477,323,575,427
16638366_9fff7a5634afd88ec9b6d26bede0e39b.thumbnail.jpg,640,457,Pants_Leggings,102,1,548,456
14454893_067aa91ed8551d38357082ac20fd89fe.thumbnail.jpg,640,640,Pants_Leggings,242,93,414,489
40587527_ff057e19d12c9672c158a2faf9676ad3.thumbnail.jpg,554,554,Pants_Leggings,154,415,329,553
19286474_7e91a581902b74047cd1710e6fd42582.thumbnail.jpg,640,640,Pants_Leggings,188,1,459,541
44731274_35e0c7878cc31fb0cd1040d61b1ea0e6.thumbnail.jpg,640,640,Pants_Leggings,160,56,434,581
44731274_35e0c7878cc31fb0cd1040d61b1ea0e6.thumbnail.jpg,640,640,Pants_Leggings,481,334,594,496
4310167_9b44ed2d871130b6938e02742ba559b5.thumbnail.jpg,500,500,Pants_Leggings,85,224,194,395
4310167_9b44ed2d871130b6938e02742ba559b5.thumbnail.jpg,500,500,Pants_Leggings,350,347,491,500
18813862_71bcd3040a36ff4b117a131655491b63.thumbnail.jpg,640,640,Pants_Leggings,8,300,132,453
18813862_71bcd3040a36ff4b117a131655491b63.thumbnail.jpg,640,640,Pants_Leggings,121,278,182,432
18813862_71bcd3040a36ff4b117a131655491b63.thumbnail.jpg,640,640,Pants_Leggings,187,209,307,355
18813862_71bcd3040a36ff4b117a131655491b63.thumbnail.jpg,640,640,Pants_Leggings,341,296,387,452
18813862_71bcd3040a36ff4b117a131655491b63.thumbnail.jpg,640,640,Pants_Leggings,409,297,464,440
18813862_71bcd3040a36ff4b117a131655491b63.thumbnail.jpg,640,640,Pants_Leggings,489,293,546,438
18813862_71bcd3040a36ff4b117a131655491b63.thumbnail.jpg,640,640,Pants_Leggings,567,369,594,458
18813862_71bcd3040a36ff4b117a131655491b63.thumbnail.jpg,640,640,Pants_Leggings,601,372,631,458
11218395_79118061a71e0b508e541f0c0c13f181.thumbnail.jpg,640,640,Pants_Leggings,250,313,356,558
5815454_928d99b0856188c03952285f2908b54d.thumbnail.jpg,640,640,Pants_Leggings,193,373,384,633
22049521_5942e58b23d25add76cd84f641b38cea.thumbnail.jpg,640,640,Pants_Leggings,241,188,394,544
8281264_7499ea9bc5c56e749cebd9cae2031428.thumbnail.jpg,638,638,Pants_Leggings,208,262,360,557
42713230_3373f9c57c436e781d626a844323fb3f.thumbnail.jpg,601,601,Pants_Leggings,241,244,361,517
42214807_33948838c6d50eedbb81b85c125d118c.thumbnail.jpg,640,640,Pants_Leggings,170,309,319,506
42214807_33948838c6d50eedbb81b85c125d118c.thumbnail.jpg,640,640,Pants_Leggings,317,338,433,497
41052464_17da4c3a2b1d0175808404c5153f9942.thumbnail.jpg,640,640,Pants_Leggings,65,325,247,535
41052464_17da4c3a2b1d0175808404c5153f9942.thumbnail.jpg,640,640,Pants_Leggings,394,316,571,565
39641029_2d04c2415adf5992aac8c251f925d93f.thumbnail.jpg,640,640,Pants_Leggings,127,175,238,450
39641029_2d04c2415adf5992aac8c251f925d93f.thumbnail.jpg,640,640,Pants_Leggings,429,290,523,511
37182400_f0ce8cd53fdcea34ca728716bc29adcd.thumbnail.jpg,636,640,Pants_Leggings,338,299,616,624
42076831_77cb8d66b1bc525cc1c0d649ff4c7d60.thumbnail.jpg,640,640,Pants_Leggings,103,79,265,461
42076831_77cb8d66b1bc525cc1c0d649ff4c7d60.thumbnail.jpg,640,640,Pants_Leggings,388,72,549,472
3806994_c1717f7ce24c2d305efdbfa5c41477e7.thumbnail.jpg,639,640,Pants_Leggings,242,381,346,640
3278860_8e12a6bc39c4332a2e7f1a7c827f0b49.thumbnail.jpg,517,517,Pants_Leggings,76,128,187,380
3278860_8e12a6bc39c4332a2e7f1a7c827f0b49.thumbnail.jpg,517,517,Pants_Leggings,357,126,482,388
28557081_9dd9da4e9321f07ba886d78c50e4de31.thumbnail.jpg,391,391,Pants_Leggings,137,25,251,262
28557081_9dd9da4e9321f07ba886d78c50e4de31.thumbnail.jpg,391,391,Pants_Leggings,284,172,354,303
28557081_9dd9da4e9321f07ba886d78c50e4de31.thumbnail.jpg,391,391,Pants_Leggings,33,87,127,195
12588193_d43cceec83cd6d5b99fd4fa20ae98a10.thumbnail.jpg,580,640,Pants_Leggings,157,74,431,622
33654149_a3f0b28e0bbe4ccde4dec5e913842469.thumbnail.jpg,600,600,Pants_Leggings,217,425,387,600
14849227_b1c5379abbb79f8e8fdd9681b5149157.thumbnail.jpg,640,640,Pants_Leggings,208,118,424,491
10623302_0aff7f3da3b227233dd13913579acdb6.thumbnail.jpg,640,571,Pants_Leggings,227,370,440,571
4010906_93e791f83c002b062b18f0ae0e68e0f3.thumbnail.jpg,640,640,Pants_Leggings,282,43,482,483
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,383,1,640,517
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,13,359,53,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,60,359,96,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,102,358,142,463
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,148,358,182,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,190,361,228,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,234,358,274,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,280,358,317,459
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,326,359,362,462
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,322,468,358,575
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,277,469,313,570
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,235,469,270,573
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,190,468,227,572
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,147,468,182,571
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,100,469,142,570
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,58,469,95,573
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,15,471,52,572
42072169_a5164fbbc076c126bced977a34289bcd.thumbnail.jpg,400,400,Pants_Leggings,78,98,352,400
10375540_03e53898ddac9c0b1ef5302c0775c0c7.thumbnail.jpg,640,640,Pants_Leggings,187,8,422,474
30259058_df88c4ac5261bf15a2067fd5efa6c5f0.thumbnail.jpg,480,640,Pants_Leggings,184,389,292,535
49091117_f6b9659f17be5fabf9a7ca5e0a3f5a42.thumbnail.jpg,640,640,Pants_Leggings,338,89,502,513
36029347_3f29c4c56101c0c9c3330ecc7fda5919.thumbnail.jpg,640,640,Pants_Leggings,152,83,322,476
15233756_f6814fa847c424ddc2724b44683a04f3.thumbnail.jpg,480,640,Pants_Leggings,1,158,480,637
31607796_5e94ad7b1166723eb12daf74407e26fb.thumbnail.jpg,465,465,Pants_Leggings,45,1,438,361
20417470_29ccd80be95fac0baeee32f2c5ea70b3.thumbnail.jpg,640,640,Pants_Leggings,102,288,207,558
20417470_29ccd80be95fac0baeee32f2c5ea70b3.thumbnail.jpg,640,640,Pants_Leggings,371,28,563,508
34403160_bee5fec577a5968ce05a142385081dff.thumbnail.jpg,640,640,Pants_Leggings,104,151,253,485
34403160_bee5fec577a5968ce05a142385081dff.thumbnail.jpg,640,640,Pants_Leggings,402,156,534,471
46912595_11e6b95d8038aca748fd85eb38dc4de6.thumbnail.jpg,640,640,Pants_Leggings,242,273,396,527
41971230_2e60326402bffa1a739c8a8c996982d7.thumbnail.jpg,640,640,Pants_Leggings,144,501,284,640
23779815_3cf46f982ab3d00a11aaa50210c1942a.thumbnail.jpg,640,640,Pants_Leggings,205,33,472,609
11045958_6fd3880a00941cea723ed8ca3453c1e4.thumbnail.jpg,600,600,Pants_Leggings,97,253,205,550
11045958_6fd3880a00941cea723ed8ca3453c1e4.thumbnail.jpg,600,600,Pants_Leggings,395,251,494,545
20683280_ed9be672a34047d9336105c7d8c6b936.thumbnail.jpg,640,640,Pants_Leggings,281,409,495,583
30326124_d63b7b7db827b2f07e4133a617fa8d94.thumbnail.jpg,540,540,Pants_Leggings,157,91,484,376
48846517_b39caed3bd9d67f7b65f9bd2bc7a8346.thumbnail.jpg,640,640,Pants_Leggings,51,285,166,482
48846517_b39caed3bd9d67f7b65f9bd2bc7a8346.thumbnail.jpg,640,640,Pants_Leggings,218,291,339,496
48846517_b39caed3bd9d67f7b65f9bd2bc7a8346.thumbnail.jpg,640,640,Pants_Leggings,383,196,555,522
9293365_13ef19ca8e75fee11f7d1c278d1cacef.thumbnail.jpg,640,640,Pants_Leggings,363,337,467,594
9293365_13ef19ca8e75fee11f7d1c278d1cacef.thumbnail.jpg,640,640,Pants_Leggings,186,360,304,567
39056501_856fc99f842447ab5ddd26131b47c415.thumbnail.jpg,640,640,Pants_Leggings,73,293,239,436
39056501_856fc99f842447ab5ddd26131b47c415.thumbnail.jpg,640,640,Pants_Leggings,388,434,537,579
22641522_d2421497edb981291b8bf5045baaf8ee.thumbnail.jpg,600,600,Pants_Leggings,220,409,383,600
3067358_5475e66be547dca9795fb21127ab0d09.thumbnail.jpg,640,640,Pants_Leggings,382,366,531,559
3067358_5475e66be547dca9795fb21127ab0d09.thumbnail.jpg,640,640,Pants_Leggings,19,529,253,640
48938000_5f93c17b48ff353e578ec1a1df86fdd3.thumbnail.jpg,640,640,Pants_Leggings,329,270,412,514
23907393_d1cdd18da19298adddd654ed34ac0a7e.thumbnail.jpg,479,640,Pants_Leggings,41,51,479,639
12068173_3774ceb1cfacccc4be3fab7840da8642.thumbnail.jpg,640,640,Pants_Leggings,207,369,334,540
48481871_7f12635e32a215d19330cf4e7043fe72.thumbnail.jpg,640,640,Pants_Leggings,127,312,249,551
14080467_52b4cbe72944c75fe85c5a9edf9041f0.thumbnail.jpg,611,611,Pants_Leggings,243,348,450,611
