filename,width,height,class,xmin,ymin,xmax,ymax
3278860_8e12a6bc39c4332a2e7f1a7c827f0b49.thumbnail.jpg,517,517,Pants_Leggings,357,126,482,388
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,124,40,201,269
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,437,39,516,249
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,121,354,197,588
18813862_b956b12e0a08b8a02415026f147c9d03.thumbnail.jpg,640,640,Pants_Leggings,432,351,514,594
49048916_834cde27dfdeac7bd886bffd2f8270f7.thumbnail.jpg,640,640,Dresses,85,170,309,573
49048916_834cde27dfdeac7bd886bffd2f8270f7.thumbnail.jpg,640,640,Dresses,426,121,562,400
4488294_106148912da5d97b0b002e069b0c775c.thumbnail.jpg,360,640,Dresses,136,227,215,391
49091897_4f9cfead39c80fa45c18aa01bea5c3f1.thumbnail.jpg,640,640,Dresses,208,157,378,584
14393005_98614c404bc6e5b695b7019f6a0c1e1a.thumbnail.jpg,640,640,Pants_Leggings,249,398,372,579
22641522_d2421497edb981291b8bf5045baaf8ee.thumbnail.jpg,600,600,Pants_Leggings,220,409,383,600
28557081_9dd9da4e9321f07ba886d78c50e4de31.thumbnail.jpg,391,391,Pants_Leggings,137,25,251,262
28557081_9dd9da4e9321f07ba886d78c50e4de31.thumbnail.jpg,391,391,Pants_Leggings,284,172,354,303
28557081_9dd9da4e9321f07ba886d78c50e4de31.thumbnail.jpg,391,391,Pants_Leggings,33,87,127,195
35630648_6ef288a7f8f4e3cfa2eda1cd2631764a.thumbnail.jpg,640,640,Dresses,164,91,484,563
5828534_879f7dc022b2d50a11ee270d6b70dec9.thumbnail.jpg,500,500,Dresses,23,12,319,467
23917569_c933da24e7e0fab216ff1799320b216c.thumbnail.jpg,571,571,Dresses,222,134,374,503
48846517_b39caed3bd9d67f7b65f9bd2bc7a8346.thumbnail.jpg,640,640,Pants_Leggings,51,285,166,482
48846517_b39caed3bd9d67f7b65f9bd2bc7a8346.thumbnail.jpg,640,640,Pants_Leggings,218,291,339,496
48846517_b39caed3bd9d67f7b65f9bd2bc7a8346.thumbnail.jpg,640,640,Pants_Leggings,383,196,555,522
12029787_d370daf28cd2c8c34244b58adbeedd00.thumbnail.jpg,640,640,Dresses,33,6,640,633
48782773_d6ccc32422729ab93905b40802a017b3.thumbnail.jpg,640,640,Dresses,101,324,435,640
45441717_40f49c97171e7abe378613ddc9130ea0.thumbnail.jpg,640,640,Dresses,259,209,371,493
17772537_123c00a4ac29f5bcf81e0a86bf74b8c2.thumbnail.jpg,427,640,Dresses,55,164,326,574
36903585_a00443d1f7fb7238926cc7200a6c3cbd.thumbnail.jpg,640,640,Dresses,182,46,584,589
14454893_067aa91ed8551d38357082ac20fd89fe.thumbnail.jpg,640,640,Pants_Leggings,242,93,414,489
15827085_049cc1137ffe29c5b4d40d597f3e6522.thumbnail.jpg,640,640,Dresses,127,9,264,288
15827085_049cc1137ffe29c5b4d40d597f3e6522.thumbnail.jpg,640,640,Dresses,369,22,503,283
15827085_049cc1137ffe29c5b4d40d597f3e6522.thumbnail.jpg,640,640,Dresses,256,345,406,631
17381911_83a37ddabe3e818f21637124eaf66ee8.thumbnail.jpg,480,640,Dresses,38,95,436,570
36029347_3f29c4c56101c0c9c3330ecc7fda5919.thumbnail.jpg,640,640,Pants_Leggings,152,83,322,476
20417470_29ccd80be95fac0baeee32f2c5ea70b3.thumbnail.jpg,640,640,Pants_Leggings,102,288,207,558
20417470_29ccd80be95fac0baeee32f2c5ea70b3.thumbnail.jpg,640,640,Pants_Leggings,371,28,563,508
25108792_e85bc7c208e2b6a9222c5fd05eb2313d.thumbnail.jpg,600,600,Dresses,220,88,365,341
11272918_4f71e33dc1193567c5b9b16ee42a7169.thumbnail.jpg,640,640,Dresses,224,23,545,629
38916600_d442c2bc36fe6f09dcaa04bbd3337ca6.thumbnail.jpg,640,640,Dresses,91,184,302,562
38916600_d442c2bc36fe6f09dcaa04bbd3337ca6.thumbnail.jpg,640,640,Dresses,458,181,551,361
14991196_02d03fdd23a9c7f10bfa89931ba5810a.thumbnail.jpg,600,600,Dresses,56,201,429,586
9219170_e71b40ad0ddb8470329ac368865f0771.thumbnail.jpg,640,640,Dresses,233,24,401,640
43404631_8d3a6f0c53831a5ed9d8ad7723d70766.thumbnail.jpg,640,640,Pants_Leggings,245,187,358,446
4310167_9b44ed2d871130b6938e02742ba559b5.thumbnail.jpg,500,500,Pants_Leggings,85,224,194,395
4310167_9b44ed2d871130b6938e02742ba559b5.thumbnail.jpg,500,500,Pants_Leggings,350,347,491,500
25189273_50bac31bdc6531bcb6a02f2250f0fb7f.thumbnail.jpg,640,640,Dresses,170,76,466,616
5284899_dc0c6fdf08962949e3961331af56208d.thumbnail.jpg,580,640,Dresses,198,151,349,570
20095481_33e32eea5a5b23d360c657ad14851a30.thumbnail.jpg,640,640,Dresses,7,145,322,536
20095481_33e32eea5a5b23d360c657ad14851a30.thumbnail.jpg,640,640,Dresses,379,152,590,580
40587527_ff057e19d12c9672c158a2faf9676ad3.thumbnail.jpg,554,554,Pants_Leggings,154,415,329,553
26543436_e8ee4820709b561bbc17194ea2bc75eb.thumbnail.jpg,600,600,Dresses,221,148,394,502
33547840_394e82e87bb36db01744f6ed809c9788.thumbnail.jpg,640,640,Dresses,1,120,548,640
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,383,1,640,517
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,13,359,53,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,60,359,96,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,102,358,142,463
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,148,358,182,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,190,361,228,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,234,358,274,461
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,280,358,317,459
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,326,359,362,462
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,322,468,358,575
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,277,469,313,570
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,235,469,270,573
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,190,468,227,572
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,147,468,182,571
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,100,469,142,570
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,58,469,95,573
4864578_00966fe2414c92e3340b699b9868bd83.thumbnail.jpg,640,640,Pants_Leggings,15,471,52,572
13852075_d97958ae691a38bb190b8bb551e179cd.thumbnail.jpg,640,640,Pants_Leggings,289,331,401,523
13302233_2a3340b8881e4fa634b9363d0980c8e8.thumbnail.jpg,600,600,Dresses,241,16,455,334
23779815_3cf46f982ab3d00a11aaa50210c1942a.thumbnail.jpg,640,640,Pants_Leggings,205,33,472,609
17094577_a03c193c97bc8f96985eca7b38aa6bc0.thumbnail.jpg,640,640,Dresses,207,80,380,451
8500049_5754918dbe4b777ea6b8154a2b878be0.thumbnail.jpg,480,640,Dresses,146,1,410,637
17195914_1e588664e83886ad93bea34e7c610f98.thumbnail.jpg,600,600,Dresses,154,189,444,550
11892322_902a06c1ec8dbb65dcf6d3274589ea72.thumbnail.jpg,640,640,Dresses,131,82,496,580
11218395_79118061a71e0b508e541f0c0c13f181.thumbnail.jpg,640,640,Pants_Leggings,250,313,356,558
14188420_aeabe22c4123e345b6c8105d132a1665.thumbnail.jpg,640,640,Dresses,244,12,414,432
36078617_20ac6e288c66323a3ffaf45a5596f59d.thumbnail.jpg,640,640,Dresses,40,177,291,564
36078617_20ac6e288c66323a3ffaf45a5596f59d.thumbnail.jpg,640,640,Dresses,365,186,600,590
31378370_6d97d4f412d159e5a598f0af7ced2f38.thumbnail.jpg,600,600,Dresses,38,47,299,531
31378370_6d97d4f412d159e5a598f0af7ced2f38.thumbnail.jpg,600,600,Dresses,257,126,537,594
14312298_2a616bec0b43229124c57335d65f305a.thumbnail.jpg,640,640,Pants_Leggings,212,447,468,591
46912595_11e6b95d8038aca748fd85eb38dc4de6.thumbnail.jpg,640,640,Pants_Leggings,242,273,396,527
14080467_52b4cbe72944c75fe85c5a9edf9041f0.thumbnail.jpg,611,611,Pants_Leggings,243,348,450,611
23576923_f93a7b04a64da4a94419e3cefa78fcb7.thumbnail.jpg,640,640,Dresses,11,44,309,565
23576923_f93a7b04a64da4a94419e3cefa78fcb7.thumbnail.jpg,640,640,Dresses,430,8,557,317
23576923_f93a7b04a64da4a94419e3cefa78fcb7.thumbnail.jpg,640,640,Dresses,358,324,634,636
27758986_36007f8241d8388b8954eebe3960c6ed.thumbnail.jpg,640,640,Dresses,257,144,425,640
25735837_7aa054a5bbe4a79722d975eccc7fa6de.thumbnail.jpg,559,559,Dresses,174,186,390,559
5815454_928d99b0856188c03952285f2908b54d.thumbnail.jpg,640,640,Pants_Leggings,193,373,384,633
16819103_befbb59d88438169552e9dba1f29093d.thumbnail.jpg,640,640,Pants_Leggings,12,24,576,640
43620251_e2d9db3a75854c5b16bc2f57c5cef474.thumbnail.jpg,640,640,Dresses,166,141,463,597
12544268_486e3dc5a582e08d8798f0c9a1abe789.thumbnail.jpg,497,497,Dresses,145,98,342,473
45192557_ea58b5eca625c01222df0ed4fd62a1db.thumbnail.jpg,640,640,Dresses,238,194,408,443
48280052_fcbbc67d050799b4d064752e8300246e.thumbnail.jpg,640,640,Dresses,205,78,340,513
9712954_dd9e8058a8079e747282b707f1c4fefb.thumbnail.jpg,640,640,Dresses,223,170,420,613
45593482_d8caddca7ca4b519bf92975e2f2780af.thumbnail.jpg,640,640,Dresses,34,10,605,630
17442606_5d1f676a4d8bb1da1736e9b284f2390d.thumbnail.jpg,640,640,Pants_Leggings,261,68,463,517
20223040_4ec64f21cb142b26015b45e8fbd60731.thumbnail.jpg,640,640,Dresses,284,345,388,592
34547346_e184b1a79a88be5ef76ce456a16d28f7.thumbnail.jpg,414,414,Dresses,136,88,324,409
16022005_0d94a0052babf368e4f79500af801773.thumbnail.jpg,555,640,Pants_Leggings,250,269,456,451
47558082_884717af291bcc407f337bfdfe856b78.thumbnail.jpg,640,640,Dresses,170,125,440,628
42830200_e0e719cc687d382d729aafad3ef8c6f6.thumbnail.jpg,430,430,Dresses,110,137,287,382
48897650_96e123b31185b291d0a7aa8b0f7d56ce.thumbnail.jpg,640,640,Dresses,443,224,564,467
34403160_bee5fec577a5968ce05a142385081dff.thumbnail.jpg,640,640,Pants_Leggings,104,151,253,485
34403160_bee5fec577a5968ce05a142385081dff.thumbnail.jpg,640,640,Pants_Leggings,402,156,534,471
36667793_ac72c52b0a6560e38fa642a95f304eb0.thumbnail.jpg,640,640,Dresses,229,86,403,388
39641029_2d04c2415adf5992aac8c251f925d93f.thumbnail.jpg,640,640,Pants_Leggings,127,175,238,450
39641029_2d04c2415adf5992aac8c251f925d93f.thumbnail.jpg,640,640,Pants_Leggings,429,290,523,511
31607796_5e94ad7b1166723eb12daf74407e26fb.thumbnail.jpg,465,465,Pants_Leggings,45,1,438,361
48758065_7f7e5633105ffd98ed5c9281ab378708.thumbnail.jpg,640,640,Dresses,188,39,492,616
3806994_c1717f7ce24c2d305efdbfa5c41477e7.thumbnail.jpg,639,640,Pants_Leggings,242,381,346,640
13544555_a5df8a973e1a5b7ce87059df30e4466a.thumbnail.jpg,480,480,Dresses,16,132,232,480
10727557_a77f02a1617ced3799807e66fe912e27.thumbnail.jpg,640,640,Dresses,140,114,554,640
11075240_87fe32c311c0c9a3879dceab844d16a2.thumbnail.jpg,640,640,Dresses,227,147,427,617
44731274_35e0c7878cc31fb0cd1040d61b1ea0e6.thumbnail.jpg,640,640,Pants_Leggings,160,56,434,581
44731274_35e0c7878cc31fb0cd1040d61b1ea0e6.thumbnail.jpg,640,640,Pants_Leggings,481,334,594,496
44881780_4481c8f4da6283eee122be613d8e7f1b.thumbnail.jpg,430,430,Dresses,128,108,295,416
13517821_7a4f60b2c7072ff936c2df5d7414258c.thumbnail.jpg,640,291,Pants_Leggings,294,99,386,291
45694419_7b11fe360ae27715e20ad53c94ce26e9.thumbnail.jpg,640,640,Dresses,80,148,637,640
3067358_5475e66be547dca9795fb21127ab0d09.thumbnail.jpg,640,640,Pants_Leggings,382,366,531,559
3067358_5475e66be547dca9795fb21127ab0d09.thumbnail.jpg,640,640,Pants_Leggings,19,529,253,640
33348506_a998fba5fceb4864a823796bf69fc5f1.thumbnail.jpg,426,640,Dresses,93,133,320,508
38315959_f3008f85d9da1c777cf5bcf81a597fc0.thumbnail.jpg,640,640,Dresses,218,134,521,609
42691341_3524969f416cf5c75507be7424d10017.thumbnail.jpg,640,640,Pants_Leggings,107,68,252,468
42691341_3524969f416cf5c75507be7424d10017.thumbnail.jpg,640,640,Pants_Leggings,389,63,532,463
13852075_214fa84acd213f97dc81ec2929cca46a.thumbnail.jpg,640,640,Pants_Leggings,244,311,326,494
31369234_a18f545bf1b0af345e5a186d1fa50700.thumbnail.jpg,640,640,Dresses,44,198,248,618
31369234_a18f545bf1b0af345e5a186d1fa50700.thumbnail.jpg,640,640,Dresses,520,459,622,616
31369234_a18f545bf1b0af345e5a186d1fa50700.thumbnail.jpg,640,640,Dresses,524,288,612,426
38829348_fc395dff65d5616f9fc54ea2b56bcfab.thumbnail.jpg,640,640,Dresses,130,14,560,589
37202606_e45afa93962be726c1cdd916fbf7d925.thumbnail.jpg,640,640,Pants_Leggings,159,394,339,640
14785230_dbc1b3ecebc5aaaa8ed205f6676ed2df.thumbnail.jpg,640,640,Dresses,187,180,467,561
20369126_39a6d43149f27449dcee7a4d2ddac657.thumbnail.jpg,640,640,Pants_Leggings,221,53,386,502
48938000_5f93c17b48ff353e578ec1a1df86fdd3.thumbnail.jpg,640,640,Pants_Leggings,329,270,412,514
17067456_3d2f0ae73759161249b1becaab30e2dc.thumbnail.jpg,640,640,Pants_Leggings,207,556,442,640
28382345_b316e4fc0f0ed5e11e12fd5d1475299c.thumbnail.jpg,640,213,Dresses,309,30,350,176
28382345_b316e4fc0f0ed5e11e12fd5d1475299c.thumbnail.jpg,640,213,Dresses,519,44,562,179
28382345_b316e4fc0f0ed5e11e12fd5d1475299c.thumbnail.jpg,640,213,Dresses,95,37,138,173
25875893_1db7d9581c5e5771a2ed0b536841920c.thumbnail.jpg,640,640,Dresses,156,52,476,624
28880131_8e072c6ccf3cda5df41e95e91e2bf844.thumbnail.jpg,423,423,Dresses,147,123,289,334
23907393_68c5767dcd9e9c83cb8e747eadd580ca.thumbnail.jpg,479,640,Dresses,122,1,348,640
39085306_e93e44877720552b2f05b3613183da85.thumbnail.jpg,640,640,Dresses,172,212,357,535
12569256_7f27c866aaec3d21ef5215dfa3e52340.thumbnail.jpg,595,595,Dresses,178,189,464,565
45203182_0232bfa21eaa37dcc4eac8111c7ded8c.thumbnail.jpg,640,640,Dresses,143,28,494,583
46961776_064bd8fe3f9346cb170ddab4f8ba9a5c.thumbnail.jpg,640,640,Pants_Leggings,84,149,230,498
46961776_064bd8fe3f9346cb170ddab4f8ba9a5c.thumbnail.jpg,640,640,Pants_Leggings,442,114,573,506
48878699_9287af9ca271e3cc304ddbafc96faea4.thumbnail.jpg,640,640,Dresses,266,104,438,607
18382199_6df8dfe11744bf860cc3ba95251dc238.thumbnail.jpg,600,600,Pants_Leggings,229,302,358,580
41212943_58d33ab7ae0a920d1842ffe10f875e73.thumbnail.jpg,640,640,Pants_Leggings,254,390,478,640
14150939_dcbd41ab9403f1cae025870a41c1d5b3.thumbnail.jpg,640,640,Dresses,262,120,410,565
38376070_0988035bd60aae955ed922b1ae551009.thumbnail.jpg,640,640,Dresses,20,200,240,473
38376070_0988035bd60aae955ed922b1ae551009.thumbnail.jpg,640,640,Dresses,290,207,534,598
41052464_17da4c3a2b1d0175808404c5153f9942.thumbnail.jpg,640,640,Pants_Leggings,65,325,247,535
41052464_17da4c3a2b1d0175808404c5153f9942.thumbnail.jpg,640,640,Pants_Leggings,394,316,571,565
41147571_915a98d4a8a223a795032108cdd335d2.thumbnail.jpg,640,640,Dresses,80,264,438,640
26603504_5a816c75480a724474d5fac721f59591.thumbnail.jpg,640,640,Dresses,119,162,396,618
10265807_6d2c363a54766a2ce0e134f0ca52730e.thumbnail.jpg,601,640,Pants_Leggings,209,106,425,592
13031205_5d2b501157c75dc164202364808eba88.thumbnail.jpg,383,640,Dresses,98,96,376,530
28920375_69aa55f728a22bf1874b5d134651d9af.thumbnail.jpg,640,640,Dresses,149,63,487,598
14473306_70dfc16ab8b3747f962afb99e48a1e55.thumbnail.jpg,640,480,Dresses,15,153,242,371
14473306_70dfc16ab8b3747f962afb99e48a1e55.thumbnail.jpg,640,480,Dresses,304,220,411,450
14473306_70dfc16ab8b3747f962afb99e48a1e55.thumbnail.jpg,640,480,Dresses,418,212,531,463
24087094_3241e184bc639aea41e84b60e0760210.thumbnail.jpg,430,430,Dresses,179,108,294,259
31255473_baa4ca6085ed33c5fb813d96ac89bdc6.thumbnail.jpg,640,640,Dresses,116,103,292,574
31255473_baa4ca6085ed33c5fb813d96ac89bdc6.thumbnail.jpg,640,640,Dresses,433,94,597,539
42762512_252b284a0ac8819aad4a23f6b3284058.thumbnail.jpg,640,640,Pants_Leggings,225,99,417,558
3108506_a1c7d749bc07b2552e5e9c548c1bbde4.thumbnail.jpg,640,640,Dresses,235,97,394,314
3108506_a1c7d749bc07b2552e5e9c548c1bbde4.thumbnail.jpg,640,640,Dresses,274,349,494,638
24246615_ffdf49195ddf9feefe5ef9c76b9c6773.thumbnail.jpg,640,640,Dresses,123,143,442,600
16638366_9fff7a5634afd88ec9b6d26bede0e39b.thumbnail.jpg,640,457,Pants_Leggings,102,1,548,456
15439517_22352e4b71516aa22771e1e3ee8c9528.thumbnail.jpg,640,640,Dresses,200,178,391,626
39276670_dc6c8e5251554214530c61bffbe4d481.thumbnail.jpg,640,640,Dresses,217,94,478,395
10100881_b44d94ad5e877ececc87fe0ba0f5356f.thumbnail.jpg,640,640,Pants_Leggings,134,2,486,632
30805384_70f2d2428c857faf88257dca8b9b4e74.thumbnail.jpg,640,640,Dresses,179,143,484,548
32145154_e155a7a10c58e4472318e95806660828.thumbnail.jpg,431,640,Pants_Leggings,154,66,340,233
32145154_e155a7a10c58e4472318e95806660828.thumbnail.jpg,431,640,Pants_Leggings,65,470,377,640
12068173_3774ceb1cfacccc4be3fab7840da8642.thumbnail.jpg,640,640,Pants_Leggings,207,369,334,540
20417491_dd328293a021b0f4861ccc09543c91ed.thumbnail.jpg,640,640,Pants_Leggings,282,247,386,511
13685719_4e94f2e81dae5ad393a6306bb45a245e.thumbnail.jpg,427,640,Pants_Leggings,142,291,279,515
14862841_1b77fbc012349efdd7f7eb76290506ee.thumbnail.jpg,640,640,Pants_Leggings,117,5,504,640
1625890_bfce2470e0778b9368c58036044d8e2a.thumbnail.jpg,640,640,Pants_Leggings,209,474,484,640
12600080_3b6a171f33a3458b4445471cca137a23.thumbnail.jpg,640,640,Dresses,14,139,271,619
12600080_3b6a171f33a3458b4445471cca137a23.thumbnail.jpg,640,640,Dresses,411,157,586,615
42713230_3373f9c57c436e781d626a844323fb3f.thumbnail.jpg,601,601,Pants_Leggings,241,244,361,517
26115821_af776041386397dcd81777d6d6d2f8ee.thumbnail.jpg,640,640,Dresses,240,200,380,491
40659556_7e7d41d91639daa18c7ba0eda0581007.thumbnail.jpg,413,640,Dresses,112,172,308,554
44540282_a8e3131d63570833a2836963e4be76d7.thumbnail.jpg,497,497,Dresses,31,143,188,430
44540282_a8e3131d63570833a2836963e4be76d7.thumbnail.jpg,497,497,Dresses,265,146,437,455
42076831_77cb8d66b1bc525cc1c0d649ff4c7d60.thumbnail.jpg,640,640,Pants_Leggings,103,79,265,461
42076831_77cb8d66b1bc525cc1c0d649ff4c7d60.thumbnail.jpg,640,640,Pants_Leggings,388,72,549,472
34437664_2222adecca8093891b415f171f02c1d7.thumbnail.jpg,640,640,Dresses,302,136,440,496
12588193_d43cceec83cd6d5b99fd4fa20ae98a10.thumbnail.jpg,580,640,Pants_Leggings,157,74,431,622
41971230_2e60326402bffa1a739c8a8c996982d7.thumbnail.jpg,640,640,Pants_Leggings,144,501,284,640
42662450_e60c9fe0e9420fe04829bbba26004782.thumbnail.jpg,640,640,Pants_Leggings,266,387,476,640
6929454_cc1b3e560a058fc1187bdd067b0d115f.thumbnail.jpg,550,550,Dresses,197,47,369,412
14271997_d88d4ccdc7c5a06d1dcd6df7687c0657.thumbnail.jpg,640,640,Pants_Leggings,109,194,222,497
14271997_d88d4ccdc7c5a06d1dcd6df7687c0657.thumbnail.jpg,640,640,Pants_Leggings,307,173,593,570
49047863_ac0f47a2edd51f66d1c3ceaea32cbd0d.thumbnail.jpg,640,640,Dresses,250,228,522,640
3470761_b89be5f4b2ca7d2205f1a1e64990b314.thumbnail.jpg,640,611,Dresses,50,118,323,496
3470761_b89be5f4b2ca7d2205f1a1e64990b314.thumbnail.jpg,640,611,Dresses,402,249,603,606
41460362_88cf6f905f9ac419bdc2071ed717ee8f.thumbnail.jpg,640,640,Dresses,175,154,479,591
41565049_e33b9016b9183647212a0bdada6e1f1d.thumbnail.jpg,592,640,Dresses,170,242,376,561
20683280_ed9be672a34047d9336105c7d8c6b936.thumbnail.jpg,640,640,Pants_Leggings,281,409,495,583
34649979_0065eecfdf2c0134bd03531e625033f2.thumbnail.jpg,640,640,Dresses,57,182,450,516
49091117_f6b9659f17be5fabf9a7ca5e0a3f5a42.thumbnail.jpg,640,640,Pants_Leggings,338,89,502,513
3869182_05209fa9b127b50ad3dce25f2e360552.thumbnail.jpg,640,640,Dresses,190,30,427,640
32427597_f209e57aa4f3bb30b7e626de29a96133.thumbnail.jpg,640,640,Dresses,102,133,279,467
11045958_6fd3880a00941cea723ed8ca3453c1e4.thumbnail.jpg,600,600,Pants_Leggings,97,253,205,550
11045958_6fd3880a00941cea723ed8ca3453c1e4.thumbnail.jpg,600,600,Pants_Leggings,395,251,494,545
33654149_a3f0b28e0bbe4ccde4dec5e913842469.thumbnail.jpg,600,600,Pants_Leggings,217,425,387,600
4010906_93e791f83c002b062b18f0ae0e68e0f3.thumbnail.jpg,640,640,Pants_Leggings,282,43,482,483
49071706_8acf9360abd535b8775b467113b12fed.thumbnail.jpg,640,640,Dresses,89,170,272,497
49071706_8acf9360abd535b8775b467113b12fed.thumbnail.jpg,640,640,Dresses,395,348,449,489
19286474_7e91a581902b74047cd1710e6fd42582.thumbnail.jpg,640,640,Pants_Leggings,188,1,459,541
12239593_be5f551254bae59eb6514f06356f7702.thumbnail.jpg,640,640,Pants_Leggings,138,390,545,640
17780177_dd66d1bc2ef891eabbc947650955111f.thumbnail.jpg,640,640,Pants_Leggings,77,3,589,333
17780177_dd66d1bc2ef891eabbc947650955111f.thumbnail.jpg,640,640,Pants_Leggings,137,563,296,640
17780177_dd66d1bc2ef891eabbc947650955111f.thumbnail.jpg,640,640,Pants_Leggings,417,528,573,640
38654585_6d321f3bc18d08de32cbc8cc325f08b1.thumbnail.jpg,640,640,Pants_Leggings,382,224,592,640
10722415_4d6d9561383e8309f456095426bc4e2c.thumbnail.jpg,566,566,Dresses,115,78,512,549
39107199_10f1a253cccc96bb4610b937e7d4f6f6.thumbnail.jpg,640,640,Dresses,20,174,294,640
39107199_10f1a253cccc96bb4610b937e7d4f6f6.thumbnail.jpg,640,640,Dresses,432,157,640,619
46100287_eb5e82fd310f8de8c138859a73a0c22f.thumbnail.jpg,640,640,Pants_Leggings,249,53,457,529
30136805_a6fd7e95a11fb849e4d6b07549bb4b6a.thumbnail.jpg,640,640,Dresses,178,84,636,640
14170990_6ce4f93611d39b3dc21a0fc98d2fa234.thumbnail.jpg,640,640,Dresses,50,41,304,500
14170990_6ce4f93611d39b3dc21a0fc98d2fa234.thumbnail.jpg,640,640,Dresses,332,24,617,573
20537606_0ff26f1ccb06871ad3a2f2d3ad49cc1b.thumbnail.jpg,600,600,Pants_Leggings,122,241,255,482
43404196_f568718cab968603d0d84888badacc63.thumbnail.jpg,300,300,Dresses,112,86,197,266
46762935_319a20cd6911e5fb9298e7a15b60cafe.thumbnail.jpg,640,640,Dresses,307,107,463,630
46762935_319a20cd6911e5fb9298e7a15b60cafe.thumbnail.jpg,640,640,Dresses,9,117,205,635
12919285_943bb8e23595a7c4d673bf0a84ec0a15.thumbnail.jpg,438,640,Dresses,113,136,344,525
8987294_82c2d0a69bf6418a51d854965ee908f6.thumbnail.jpg,640,640,Pants_Leggings,83,213,258,359
8987294_82c2d0a69bf6418a51d854965ee908f6.thumbnail.jpg,640,640,Pants_Leggings,372,152,525,238
8987294_82c2d0a69bf6418a51d854965ee908f6.thumbnail.jpg,640,640,Pants_Leggings,22,549,231,637
